post_catalog_id,post_tif,pre_catalog_id,pre_tif,min_xy,max_xy,x_coord,y_coord,label
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.288991,29.608702,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.288838,29.608704,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289549,29.608044,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289197,29.608063,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.288755,29.608051,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289785,29.607748,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289396,29.607531,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.287315,29.608744,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.286818,29.608751,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.286716,29.608287,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.287789,29.608042,Flooded / Damaged Building
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.105276,29.508618,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.266424,29.603119,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.215236,29.554869,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.313415,29.596607,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.300637,29.594198,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.272876,29.60613,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.271149,29.605136,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.273705,29.609205,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.23319,29.556508,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.273142,29.605913,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.272616,29.604849,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.302115,29.607594,Flooded / Blocked Road
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.169367,29.506101,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.299781,29.601349,Flooded / Blocked Road
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.171475,29.507077,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.297705,29.597631,Flooded / Blocked Road
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.152226,29.498645,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.193743,29.534474,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.195444,29.534609,Flooded / Blocked Road
105001000B95E200,3002332.tif,105001000B95E200,3002332.tif,"(-95.09765625, 29.443359375)","(-95.009765625, 29.53125)",-95.014494,29.467891,Flooded / Damaged Building
105001000B95E200,3002332.tif,105001000B95E200,3002332.tif,"(-95.09765625, 29.443359375)","(-95.009765625, 29.53125)",-95.019053,29.457858,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.325732,29.375287,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.196876,29.537358,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.324316,29.596325,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.326129,29.593708,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.320121,29.37582,Flooded / Blocked Road
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.300007,29.460576,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.320067,29.374474,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.202052,29.536065,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.319359,29.37396,Flooded / Damaged Building
105001000B95E200,3020101.tif,105001000B95E200,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)",-95.098031,29.531521,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.329197,29.589132,Flooded / Damaged Building
105001000B95E200,3020101.tif,105001000B95E200,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)",-95.098946,29.532761,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.335962,29.594884,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.335275,29.595467,Flooded / Damaged Building
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.301914,29.461312,Flooded / Damaged Building
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.301646,29.461966,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.320662,29.37388,Flooded / Damaged Building
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.113623,29.455912,Flooded / Damaged Building
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.112823,29.455628,Flooded / Damaged Building
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.298717,29.462452,Flooded / Damaged Building
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.294039,29.462489,Blocked Bridge
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.317404,29.371987,Flooded / Damaged Building
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.112716,29.454838,Flooded / Damaged Building
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.283535,29.505884,Flooded / Damaged Building
105001000B95E200,3002233.tif,105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)",-95.287376,29.454259,Blocked Bridge
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.288707,29.608168,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.290348,29.608872,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289501,29.608513,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289774,29.608676,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289597,29.608214,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.286931,29.608275,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.21685,29.554572,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.301833,29.594189,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.289211,29.607748,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.30031,29.592575,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.238496,29.56055,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.286995,29.608177,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.285837,29.60842,Flooded / Blocked Road
105001000B95E200,3002321.tif,105001000B95E200,3002321.tif,"(-95.185546875, 29.35546875)","(-95.09765625, 29.443359375)",-95.165322,29.433281,Flooded / Damaged Building
105001000B95E200,3002321.tif,105001000B95E200,3002321.tif,"(-95.185546875, 29.35546875)","(-95.09765625, 29.443359375)",-95.162474,29.431567,Flooded / Damaged Building
105001000B95E200,3002321.tif,105001000B95E200,3002321.tif,"(-95.185546875, 29.35546875)","(-95.09765625, 29.443359375)",-95.16315,29.433263,Flooded / Blocked Road
105001000B95E200,3002321.tif,105001000B95E200,3002321.tif,"(-95.185546875, 29.35546875)","(-95.09765625, 29.443359375)",-95.168876,29.433132,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.28529,29.61064,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.283213,29.610919,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.284018,29.610766,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.283423,29.610756,Flooded / Damaged Building
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.142204,29.505521,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.286223,29.602249,Flooded / Blocked Road
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.169099,29.504041,Flooded / Damaged Building
105001000B95E200,3002323.tif,105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)",-95.177497,29.516248,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.2892,29.599751,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.270301,29.593086,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.286155,29.603385,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.281572,29.594742,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.290527,29.608231,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.279432,29.594959,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.278259,29.594436,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.292528,29.608753,Flooded / Blocked Road
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.27709,29.594697,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.271771,29.593566,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.237647,29.559739,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.239278,29.559926,Flooded / Damaged Building
105001000B95E200,3020011.tif,105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)",-95.281261,29.595784,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.240455,29.563024,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.269851,29.60484,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.269156,29.604388,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.271237,29.604374,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.270712,29.605178,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.270497,29.605194,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.270079,29.605192,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.267233,29.6062,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.269695,29.60695,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.264696,29.600892,Flooded / Blocked Road
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.272277,29.604511,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.271815,29.605588,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.266768,29.604422,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.267304,29.60445,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.268216,29.604441,Flooded / Damaged Building
105001000B95E200,3020100.tif,105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)",-95.270238,29.604389,Flooded / Damaged Building
